id,title,budget,genres,cast,revenue
2526,Mock Movie 2526,54724487.08564676,"[{""id"": 95, ""name"": ""Action""}, {""id"": 58, ""name"": ""Comedy""}, {""id"": 19, ""name"": ""Adventure""}, {""id"": 59, ""name"": ""Fantasy""}]","[{""name"": ""Actor 80"", ""character"": ""Character 10""}, {""name"": ""Actor 122"", ""character"": ""Character 7""}, {""name"": ""Actor 98"", ""character"": ""Character 20""}]",197136987.14731625
2527,Mock Movie 2527,19772772.810855128,"[{""id"": 85, ""name"": ""Science Fiction""}, {""id"": 15, ""name"": ""Animation""}, {""id"": 43, ""name"": ""Adventure""}]","[{""name"": ""Actor 126"", ""character"": ""Character 5""}, {""name"": ""Actor 120"", ""character"": ""Character 43""}, {""name"": ""Actor 9"", ""character"": ""Character 2""}, {""name"": ""Actor 43"", ""character"": ""Character 27""}, {""name"": ""Actor 107"", ""character"": ""Character 42""}, {""name"": ""Actor 118"", ""character"": ""Character 53""}]",102122089.32034385
2528,Mock Movie 2528,53839734.48858134,"[{""id"": 45, ""name"": ""Thriller""}, {""id"": 60, ""name"": ""Comedy""}]","[{""name"": ""Actor 84"", ""character"": ""Character 11""}, {""name"": ""Actor 102"", ""character"": ""Character 75""}, {""name"": ""Actor 3"", ""character"": ""Character 76""}, {""name"": ""Actor 76"", ""character"": ""Character 5""}, {""name"": ""Actor 138"", ""character"": ""Character 52""}, {""name"": ""Actor 92"", ""character"": ""Character 41""}, {""name"": ""Actor 23"", ""character"": ""Character 97""}]",117636630.14277248
2529,Mock Movie 2529,6485086.5744675845,"[{""id"": 87, ""name"": ""Romance""}, {""id"": 19, ""name"": ""Thriller""}]","[{""name"": ""Actor 20"", ""character"": ""Character 15""}, {""name"": ""Actor 126"", ""character"": ""Character 24""}, {""name"": ""Actor 131"", ""character"": ""Character 45""}, {""name"": ""Actor 87"", ""character"": ""Character 78""}]",11645202.704135915
2530,Mock Movie 2530,69984586.80848944,"[{""id"": 61, ""name"": ""Animation""}, {""id"": 86, ""name"": ""Adventure""}]","[{""name"": ""Actor 36"", ""character"": ""Character 33""}, {""name"": ""Actor 38"", ""character"": ""Character 10""}, {""name"": ""Actor 34"", ""character"": ""Character 71""}, {""name"": ""Actor 37"", ""character"": ""Character 57""}, {""name"": ""Actor 90"", ""character"": ""Character 43""}, {""name"": ""Actor 64"", ""character"": ""Character 62""}, {""name"": ""Actor 140"", ""character"": ""Character 50""}]",284721397.7539094
2531,Mock Movie 2531,98708198.07319212,"[{""id"": 56, ""name"": ""Comedy""}, {""id"": 76, ""name"": ""Animation""}, {""id"": 76, ""name"": ""Science Fiction""}, {""id"": 40, ""name"": ""Romance""}]","[{""name"": ""Actor 111"", ""character"": ""Character 26""}, {""name"": ""Actor 4"", ""character"": ""Character 94""}, {""name"": ""Actor 128"", ""character"": ""Character 25""}, {""name"": ""Actor 144"", ""character"": ""Character 61""}, {""name"": ""Actor 56"", ""character"": ""Character 66""}, {""name"": ""Actor 61"", ""character"": ""Character 28""}, {""name"": ""Actor 73"", ""character"": ""Character 51""}, {""name"": ""Actor 13"", ""character"": ""Character 82""}, {""name"": ""Actor 132"", ""character"": ""Character 15""}]",293751431.0416883
2532,Mock Movie 2532,1000000.0,"[{""id"": 76, ""name"": ""Romance""}, {""id"": 61, ""name"": ""Animation""}]","[{""name"": ""Actor 133"", ""character"": ""Character 7""}, {""name"": ""Actor 7"", ""character"": ""Character 4""}, {""name"": ""Actor 139"", ""character"": ""Character 7""}, {""name"": ""Actor 6"", ""character"": ""Character 24""}, {""name"": ""Actor 124"", ""character"": ""Character 19""}, {""name"": ""Actor 95"", ""character"": ""Character 63""}, {""name"": ""Actor 107"", ""character"": ""Character 47""}, {""name"": ""Actor 86"", ""character"": ""Character 2""}, {""name"": ""Actor 62"", ""character"": ""Character 79""}]",5139539.963072754
2533,Mock Movie 2533,1000000.0,"[{""id"": 70, ""name"": ""Science Fiction""}]","[{""name"": ""Actor 40"", ""character"": ""Character 31""}, {""name"": ""Actor 144"", ""character"": ""Character 29""}, {""name"": ""Actor 10"", ""character"": ""Character 58""}]",2810546.0356096737
2534,Mock Movie 2534,6442754.033462882,"[{""id"": 70, ""name"": ""Drama""}]","[{""name"": ""Actor 116"", ""character"": ""Character 81""}, {""name"": ""Actor 46"", ""character"": ""Character 19""}, {""name"": ""Actor 128"", ""character"": ""Character 88""}, {""name"": ""Actor 146"", ""character"": ""Character 53""}, {""name"": ""Actor 59"", ""character"": ""Character 93""}, {""name"": ""Actor 149"", ""character"": ""Character 91""}, {""name"": ""Actor 45"", ""character"": ""Character 65""}]",21553959.859264918
2535,Mock Movie 2535,1000000.0,"[{""id"": 63, ""name"": ""Science Fiction""}, {""id"": 26, ""name"": ""Comedy""}, {""id"": 88, ""name"": ""Thriller""}]","[{""name"": ""Actor 64"", ""character"": ""Character 97""}, {""name"": ""Actor 102"", ""character"": ""Character 40""}, {""name"": ""Actor 147"", ""character"": ""Character 4""}, {""name"": ""Actor 131"", ""character"": ""Character 87""}, {""name"": ""Actor 55"", ""character"": ""Character 61""}, {""name"": ""Actor 37"", ""character"": ""Character 23""}]",2558826.428202232
2536,Mock Movie 2536,32507630.579524852,"[{""id"": 90, ""name"": ""Animation""}, {""id"": 95, ""name"": ""Fantasy""}, {""id"": 63, ""name"": ""Adventure""}]","[{""name"": ""Actor 129"", ""character"": ""Character 77""}, {""name"": ""Actor 7"", ""character"": ""Character 69""}, {""name"": ""Actor 130"", ""character"": ""Character 72""}, {""name"": ""Actor 8"", ""character"": ""Character 93""}]",15616990.091310013
2537,Mock Movie 2537,53279188.91617884,"[{""id"": 32, ""name"": ""Drama""}, {""id"": 66, ""name"": ""Romance""}]","[{""name"": ""Actor 69"", ""character"": ""Character 62""}, {""name"": ""Actor 78"", ""character"": ""Character 47""}, {""name"": ""Actor 85"", ""character"": ""Character 78""}, {""name"": ""Actor 33"", ""character"": ""Character 34""}, {""name"": ""Actor 48"", ""character"": ""Character 18""}]",84884683.06314665
2538,Mock Movie 2538,64166544.01425296,"[{""id"": 33, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Comedy""}]","[{""name"": ""Actor 81"", ""character"": ""Character 41""}, {""name"": ""Actor 90"", ""character"": ""Character 7""}, {""name"": ""Actor 61"", ""character"": ""Character 100""}, {""name"": ""Actor 38"", ""character"": ""Character 13""}]",118146512.22927332
2539,Mock Movie 2539,49296594.76103867,"[{""id"": 42, ""name"": ""Comedy""}, {""id"": 56, ""name"": ""Thriller""}]","[{""name"": ""Actor 22"", ""character"": ""Character 55""}, {""name"": ""Actor 102"", ""character"": ""Character 1""}, {""name"": ""Actor 87"", ""character"": ""Character 70""}, {""name"": ""Actor 18"", ""character"": ""Character 52""}]",245479415.8325157
2540,Mock Movie 2540,63021711.16526308,"[{""id"": 84, ""name"": ""Adventure""}, {""id"": 64, ""name"": ""Drama""}, {""id"": 64, ""name"": ""Fantasy""}]","[{""name"": ""Actor 88"", ""character"": ""Character 20""}, {""name"": ""Actor 119"", ""character"": ""Character 83""}, {""name"": ""Actor 83"", ""character"": ""Character 74""}]",237712611.14026728
2541,Mock Movie 2541,37566369.98152057,"[{""id"": 27, ""name"": ""Adventure""}, {""id"": 94, ""name"": ""Animation""}, {""id"": 10, ""name"": ""Fantasy""}, {""id"": 68, ""name"": ""Thriller""}]","[{""name"": ""Actor 50"", ""character"": ""Character 34""}, {""name"": ""Actor 147"", ""character"": ""Character 52""}, {""name"": ""Actor 31"", ""character"": ""Character 43""}, {""name"": ""Actor 23"", ""character"": ""Character 47""}, {""name"": ""Actor 138"", ""character"": ""Character 7""}]",88131834.93173113
2542,Mock Movie 2542,19381075.352660555,"[{""id"": 18, ""name"": ""Animation""}, {""id"": 58, ""name"": ""Fantasy""}, {""id"": 68, ""name"": ""Horror""}, {""id"": 63, ""name"": ""Romance""}]","[{""name"": ""Actor 91"", ""character"": ""Character 95""}, {""name"": ""Actor 149"", ""character"": ""Character 24""}, {""name"": ""Actor 20"", ""character"": ""Character 18""}, {""name"": ""Actor 98"", ""character"": ""Character 26""}, {""name"": ""Actor 106"", ""character"": ""Character 49""}, {""name"": ""Actor 114"", ""character"": ""Character 36""}, {""name"": ""Actor 104"", ""character"": ""Character 40""}, {""name"": ""Actor 16"", ""character"": ""Character 74""}]",32045952.14696957
2543,Mock Movie 2543,7254129.543315094,"[{""id"": 67, ""name"": ""Adventure""}, {""id"": 95, ""name"": ""Science Fiction""}, {""id"": 10, ""name"": ""Drama""}]","[{""name"": ""Actor 51"", ""character"": ""Character 26""}, {""name"": ""Actor 65"", ""character"": ""Character 16""}, {""name"": ""Actor 40"", ""character"": ""Character 64""}, {""name"": ""Actor 76"", ""character"": ""Character 60""}, {""name"": ""Actor 27"", ""character"": ""Character 61""}, {""name"": ""Actor 108"", ""character"": ""Character 98""}, {""name"": ""Actor 111"", ""character"": ""Character 35""}]",15572427.35625783
2544,Mock Movie 2544,33772874.34684607,"[{""id"": 33, ""name"": ""Comedy""}, {""id"": 97, ""name"": ""Adventure""}]","[{""name"": ""Actor 34"", ""character"": ""Character 4""}, {""name"": ""Actor 28"", ""character"": ""Character 30""}, {""name"": ""Actor 123"", ""character"": ""Character 33""}, {""name"": ""Actor 50"", ""character"": ""Character 57""}, {""name"": ""Actor 132"", ""character"": ""Character 27""}, {""name"": ""Actor 24"", ""character"": ""Character 14""}, {""name"": ""Actor 148"", ""character"": ""Character 59""}]",14262952.964699337
2545,Mock Movie 2545,8051617.8246220425,"[{""id"": 79, ""name"": ""Animation""}, {""id"": 40, ""name"": ""Horror""}]","[{""name"": ""Actor 4"", ""character"": ""Character 39""}, {""name"": ""Actor 130"", ""character"": ""Character 41""}, {""name"": ""Actor 53"", ""character"": ""Character 27""}, {""name"": ""Actor 61"", ""character"": ""Character 95""}, {""name"": ""Actor 44"", ""character"": ""Character 42""}, {""name"": ""Actor 122"", ""character"": ""Character 12""}, {""name"": ""Actor 26"", ""character"": ""Character 28""}, {""name"": ""Actor 7"", ""character"": ""Character 41""}]",15598057.066370325
2546,Mock Movie 2546,52191960.873614445,"[{""id"": 19, ""name"": ""Drama""}, {""id"": 87, ""name"": ""Adventure""}, {""id"": 96, ""name"": ""Thriller""}]","[{""name"": ""Actor 98"", ""character"": ""Character 34""}, {""name"": ""Actor 59"", ""character"": ""Character 58""}, {""name"": ""Actor 51"", ""character"": ""Character 81""}, {""name"": ""Actor 90"", ""character"": ""Character 11""}]",101737545.67165309
2547,Mock Movie 2547,8575947.675102971,"[{""id"": 31, ""name"": ""Drama""}, {""id"": 51, ""name"": ""Fantasy""}]","[{""name"": ""Actor 28"", ""character"": ""Character 5""}, {""name"": ""Actor 125"", ""character"": ""Character 51""}, {""name"": ""Actor 106"", ""character"": ""Character 70""}, {""name"": ""Actor 140"", ""character"": ""Character 18""}, {""name"": ""Actor 147"", ""character"": ""Character 73""}, {""name"": ""Actor 37"", ""character"": ""Character 83""}, {""name"": ""Actor 38"", ""character"": ""Character 76""}]",13472111.811796138
2548,Mock Movie 2548,22930311.94679394,"[{""id"": 75, ""name"": ""Comedy""}]","[{""name"": ""Actor 89"", ""character"": ""Character 97""}, {""name"": ""Actor 118"", ""character"": ""Character 73""}, {""name"": ""Actor 31"", ""character"": ""Character 85""}, {""name"": ""Actor 143"", ""character"": ""Character 83""}, {""name"": ""Actor 107"", ""character"": ""Character 66""}, {""name"": ""Actor 147"", ""character"": ""Character 11""}, {""name"": ""Actor 26"", ""character"": ""Character 55""}]",84661438.48496369
2549,Mock Movie 2549,77601655.16695854,"[{""id"": 48, ""name"": ""Animation""}, {""id"": 51, ""name"": ""Drama""}, {""id"": 41, ""name"": ""Adventure""}]","[{""name"": ""Actor 87"", ""character"": ""Character 60""}, {""name"": ""Actor 26"", ""character"": ""Character 89""}, {""name"": ""Actor 52"", ""character"": ""Character 38""}, {""name"": ""Actor 56"", ""character"": ""Character 50""}, {""name"": ""Actor 133"", ""character"": ""Character 11""}, {""name"": ""Actor 112"", ""character"": ""Character 56""}, {""name"": ""Actor 29"", ""character"": ""Character 13""}, {""name"": ""Actor 58"", ""character"": ""Character 55""}, {""name"": ""Actor 107"", ""character"": ""Character 2""}]",251557216.1191635
2550,Mock Movie 2550,81304486.08095348,"[{""id"": 70, ""name"": ""Action""}, {""id"": 20, ""name"": ""Thriller""}, {""id"": 26, ""name"": ""Drama""}, {""id"": 73, ""name"": ""Fantasy""}]","[{""name"": ""Actor 124"", ""character"": ""Character 14""}, {""name"": ""Actor 2"", ""character"": ""Character 59""}, {""name"": ""Actor 107"", ""character"": ""Character 68""}, {""name"": ""Actor 96"", ""character"": ""Character 99""}, {""name"": ""Actor 62"", ""character"": ""Character 77""}, {""name"": ""Actor 20"", ""character"": ""Character 39""}, {""name"": ""Actor 45"", ""character"": ""Character 1""}]",340599879.65477157
2551,Mock Movie 2551,80050257.39959787,"[{""id"": 16, ""name"": ""Comedy""}, {""id"": 44, ""name"": ""Romance""}, {""id"": 21, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Adventure""}]","[{""name"": ""Actor 44"", ""character"": ""Character 96""}, {""name"": ""Actor 51"", ""character"": ""Character 89""}, {""name"": ""Actor 17"", ""character"": ""Character 72""}, {""name"": ""Actor 28"", ""character"": ""Character 50""}, {""name"": ""Actor 97"", ""character"": ""Character 89""}, {""name"": ""Actor 114"", ""character"": ""Character 34""}, {""name"": ""Actor 142"", ""character"": ""Character 63""}, {""name"": ""Actor 116"", ""character"": ""Character 34""}, {""name"": ""Actor 81"", ""character"": ""Character 2""}]",185010970.19350508
2552,Mock Movie 2552,38141261.94060813,"[{""id"": 41, ""name"": ""Horror""}, {""id"": 25, ""name"": ""Animation""}]","[{""name"": ""Actor 86"", ""character"": ""Character 70""}, {""name"": ""Actor 84"", ""character"": ""Character 94""}, {""name"": ""Actor 1"", ""character"": ""Character 35""}, {""name"": ""Actor 67"", ""character"": ""Character 7""}, {""name"": ""Actor 101"", ""character"": ""Character 30""}, {""name"": ""Actor 27"", ""character"": ""Character 78""}, {""name"": ""Actor 112"", ""character"": ""Character 60""}, {""name"": ""Actor 29"", ""character"": ""Character 17""}, {""name"": ""Actor 76"", ""character"": ""Character 49""}, {""name"": ""Actor 60"", ""character"": ""Character 62""}]",178718540.13206196
2553,Mock Movie 2553,20715636.876161266,"[{""id"": 43, ""name"": ""Animation""}, {""id"": 26, ""name"": ""Action""}, {""id"": 55, ""name"": ""Science Fiction""}, {""id"": 94, ""name"": ""Fantasy""}]","[{""name"": ""Actor 91"", ""character"": ""Character 53""}, {""name"": ""Actor 101"", ""character"": ""Character 87""}, {""name"": ""Actor 51"", ""character"": ""Character 94""}]",88333331.39581126
2554,Mock Movie 2554,57529105.685147405,"[{""id"": 34, ""name"": ""Comedy""}, {""id"": 24, ""name"": ""Fantasy""}, {""id"": 36, ""name"": ""Animation""}]","[{""name"": ""Actor 110"", ""character"": ""Character 26""}, {""name"": ""Actor 125"", ""character"": ""Character 46""}, {""name"": ""Actor 132"", ""character"": ""Character 69""}, {""name"": ""Actor 56"", ""character"": ""Character 90""}, {""name"": ""Actor 80"", ""character"": ""Character 88""}]",216442650.6261538
2555,Mock Movie 2555,9253416.9530279,"[{""id"": 69, ""name"": ""Animation""}]","[{""name"": ""Actor 105"", ""character"": ""Character 30""}, {""name"": ""Actor 64"", ""character"": ""Character 63""}, {""name"": ""Actor 132"", ""character"": ""Character 89""}, {""name"": ""Actor 93"", ""character"": ""Character 53""}, {""name"": ""Actor 101"", ""character"": ""Character 26""}, {""name"": ""Actor 148"", ""character"": ""Character 54""}, {""name"": ""Actor 38"", ""character"": ""Character 52""}, {""name"": ""Actor 37"", ""character"": ""Character 23""}, {""name"": ""Actor 86"", ""character"": ""Character 65""}, {""name"": ""Actor 70"", ""character"": ""Character 64""}]",45562258.472862594
2556,Mock Movie 2556,65986061.975741714,"[{""id"": 57, ""name"": ""Romance""}]","[{""name"": ""Actor 88"", ""character"": ""Character 7""}, {""name"": ""Actor 86"", ""character"": ""Character 55""}, {""name"": ""Actor 89"", ""character"": ""Character 86""}, {""name"": ""Actor 50"", ""character"": ""Character 73""}, {""name"": ""Actor 69"", ""character"": ""Character 67""}, {""name"": ""Actor 95"", ""character"": ""Character 79""}]",106020512.4872763
2557,Mock Movie 2557,17684436.02734126,"[{""id"": 78, ""name"": ""Animation""}, {""id"": 62, ""name"": ""Science Fiction""}]","[{""name"": ""Actor 16"", ""character"": ""Character 42""}, {""name"": ""Actor 147"", ""character"": ""Character 89""}, {""name"": ""Actor 119"", ""character"": ""Character 81""}, {""name"": ""Actor 39"", ""character"": ""Character 36""}, {""name"": ""Actor 134"", ""character"": ""Character 16""}, {""name"": ""Actor 86"", ""character"": ""Character 58""}]",82527203.47108956
2558,Mock Movie 2558,32339681.1892531,"[{""id"": 82, ""name"": ""Drama""}, {""id"": 100, ""name"": ""Adventure""}, {""id"": 25, ""name"": ""Science Fiction""}]","[{""name"": ""Actor 41"", ""character"": ""Character 52""}, {""name"": ""Actor 19"", ""character"": ""Character 60""}, {""name"": ""Actor 92"", ""character"": ""Character 50""}, {""name"": ""Actor 65"", ""character"": ""Character 19""}, {""name"": ""Actor 80"", ""character"": ""Character 40""}, {""name"": ""Actor 9"", ""character"": ""Character 19""}, {""name"": ""Actor 149"", ""character"": ""Character 71""}]",135710694.80914053
